n	x	y	T(x,y)	Erro_Absoluto
25	0.6667	0.2500	73.0972	0.944444
25	0.6667	0.5000	73.0556	0.944444
25	0.6667	0.7500	72.7639	0.944444
25	0.6667	1.0000	72.2222	0.944444
25	0.6667	1.2500	71.4306	0.944444
25	0.6667	1.5000	70.3889	0.944444
25	0.6667	1.7500	69.0972	0.944444
25	0.6667	2.0000	67.5556	0.944444
25	0.6667	2.2500	65.7639	0.944444
25	0.6667	2.5000	63.7222	0.944444
25	0.6667	2.7500	61.4306	0.944444
25	0.6667	3.0000	58.8889	0.944444
25	0.6667	3.2500	56.0972	0.944444
25	0.6667	3.5000	53.0556	0.944444
25	0.6667	3.7500	49.7639	0.944444
25	0.6667	4.0000	46.2222	0.944444
25	0.6667	4.2500	42.4306	0.944444
25	0.6667	4.5000	38.3889	0.944444
25	0.6667	4.7500	34.0972	0.944444
25	0.6667	5.0000	29.5556	0.944444
25	0.6667	5.2500	24.7639	0.944444
25	0.6667	5.5000	19.7222	0.944444
25	0.6667	5.7500	14.4306	0.944444
25	0.6667	6.0000	8.8889	0.944444
25	1.0000	0.0000	73.0000	0.944444
25	1.0000	0.2500	73.3750	0.944444
25	1.0000	0.5000	73.5000	0.944444
25	1.0000	0.7500	73.3750	0.944444
25	1.0000	1.0000	73.0000	0.944444
25	1.0000	1.2500	72.3750	0.944444
25	1.0000	1.5000	71.5000	0.944444
25	1.0000	1.7500	70.3750	0.944444
25	1.0000	2.0000	69.0000	0.944444
25	1.0000	2.2500	67.3750	0.944444
25	1.0000	2.5000	65.5000	0.944444
25	1.0000	2.7500	63.3750	0.944444
25	1.0000	3.0000	61.0000	0.944444
25	1.0000	3.2500	58.3750	0.944444
25	1.0000	3.5000	55.5000	0.944444
25	1.0000	3.7500	52.3750	0.944444
25	1.0000	4.0000	49.0000	0.944444
25	1.0000	4.2500	45.3750	0.944444
25	1.0000	4.5000	41.5000	0.944444
25	1.0000	4.7500	37.3750	0.944444
25	1.0000	5.0000	33.0000	0.944444
25	1.0000	5.2500	28.3750	0.944444
25	1.0000	5.5000	23.5000	0.944444
25	1.0000	5.7500	18.3750	0.944444
25	1.0000	6.0000	13.0000	0.944444
25	1.3333	0.0000	72.8889	0.944444
25	1.3333	0.2500	73.4306	0.944444
25	1.3333	0.5000	73.7222	0.944444
25	1.3333	0.7500	73.7639	0.944444
25	1.3333	1.0000	73.5556	0.944444
25	1.3333	1.2500	73.0972	0.944444
25	1.3333	1.5000	72.3889	0.944444
25	1.3333	1.7500	71.4306	0.944444
25	1.3333	2.0000	70.2222	0.944444
25	1.3333	2.2500	68.7639	0.944444
25	1.3333	2.5000	67.0556	0.944444
25	1.3333	2.7500	65.0972	0.944444
25	1.3333	3.0000	62.8889	0.944444
25	1.3333	3.2500	60.4306	0.944444
25	1.3333	3.5000	57.7222	0.944444
25	1.3333	3.7500	54.7639	0.944444
25	1.3333	4.0000	51.5556	0.944444
25	1.3333	4.2500	48.0972	0.944444
25	1.3333	4.5000	44.3889	0.944444
25	1.3333	4.7500	40.4306	0.944444
25	1.3333	5.0000	36.2222	0.944444
25	1.3333	5.2500	31.7639	0.944444
25	1.3333	5.5000	27.0556	0.944444
25	1.3333	5.7500	22.0972	0.944444
25	1.3333	6.0000	16.8889	0.944444
25	1.6667	0.0000	72.5556	0.944444
25	1.6667	0.2500	73.2639	0.944444
25	1.6667	0.5000	73.7222	0.944444
25	1.6667	0.7500	73.9306	0.944444
25	1.6667	1.0000	73.8889	0.944444
25	1.6667	1.2500	73.5972	0.944444
25	1.6667	1.5000	73.0556	0.944444
25	1.6667	1.7500	72.2639	0.944444
25	1.6667	2.0000	71.2222	0.944444
25	1.6667	2.2500	69.9306	0.944444
25	1.6667	2.5000	68.3889	0.944444
25	1.6667	2.7500	66.5972	0.944444
25	1.6667	3.0000	64.5556	0.944444
25	1.6667	3.2500	62.2639	0.944444
25	1.6667	3.5000	59.7222	0.944444
25	1.6667	3.7500	56.9306	0.944444
25	1.6667	4.0000	53.8889	0.944444
25	1.6667	4.2500	50.5972	0.944444
25	1.6667	4.5000	47.0556	0.944444
25	1.6667	4.7500	43.2639	0.944444
25	1.6667	5.0000	39.2222	0.944444
25	1.6667	5.2500	34.9306	0.944444
25	1.6667	5.5000	30.3889	0.944444
25	1.6667	5.7500	25.5972	0.944444
25	1.6667	6.0000	20.5556	0.944444
25	2.0000	0.0000	72.0000	0.944444
25	2.0000	0.2500	72.8750	0.944444
25	2.0000	0.5000	73.5000	0.944444
25	2.0000	0.7500	73.8750	0.944444
25	2.0000	1.0000	74.0000	0.944444
25	2.0000	1.2500	73.8750	0.944444
25	2.0000	1.5000	73.5000	0.944444
25	2.0000	1.7500	72.8750	0.944444
25	2.0000	2.0000	72.0000	0.944444
25	2.0000	2.2500	70.8750	0.944444
25	2.0000	2.5000	69.5000	0.944444
25	2.0000	2.7500	67.8750	0.944444
25	2.0000	3.0000	66.0000	0.944444
25	2.0000	3.2500	63.8750	0.944444
25	2.0000	3.5000	61.5000	0.944444
25	2.0000	3.7500	58.8750	0.944444
25	2.0000	4.0000	56.0000	0.944444
25	2.0000	4.2500	52.8750	0.944444
25	2.0000	4.5000	49.5000	0.944444
25	2.0000	4.7500	45.8750	0.944444
25	2.0000	5.0000	42.0000	0.944444
25	2.0000	5.2500	37.8750	0.944444
25	2.0000	5.5000	33.5000	0.944444
25	2.0000	5.7500	28.8750	0.944444
25	2.0000	6.0000	24.0000	0.944444
25	2.3333	0.0000	71.2222	0.944444
25	2.3333	0.2500	72.2639	0.944444
25	2.3333	0.5000	73.0556	0.944444
25	2.3333	0.7500	73.5972	0.944444
25	2.3333	1.0000	73.8889	0.944444
25	2.3333	1.2500	73.9306	0.944444
25	2.3333	1.5000	73.7222	0.944444
25	2.3333	1.7500	73.2639	0.944444
25	2.3333	2.0000	72.5556	0.944444
25	2.3333	2.2500	71.5972	0.944444
25	2.3333	2.5000	70.3889	0.944444
25	2.3333	2.7500	68.9306	0.944444
25	2.3333	3.0000	67.2222	0.944444
25	2.3333	3.2500	65.2639	0.944444
25	2.3333	3.5000	63.0556	0.944444
25	2.3333	3.7500	60.5972	0.944444
25	2.3333	4.0000	57.8889	0.944444
25	2.3333	4.2500	54.9306	0.944444
25	2.3333	4.5000	51.7222	0.944444
25	2.3333	4.7500	48.2639	0.944444
25	2.3333	5.0000	44.5556	0.944444
25	2.3333	5.2500	40.5972	0.944444
25	2.3333	5.5000	36.3889	0.944444
25	2.3333	5.7500	31.9306	0.944444
25	2.3333	6.0000	27.2222	0.944444
25	2.6667	0.0000	70.2222	0.944444
25	2.6667	0.2500	71.4306	0.944444
25	2.6667	0.5000	72.3889	0.944444
25	2.6667	0.7500	73.0972	0.944444
25	2.6667	1.0000	73.5556	0.944444
25	2.6667	1.2500	73.7639	0.944444
25	2.6667	1.5000	73.7222	0.944444
25	2.6667	1.7500	73.4306	0.944444
25	2.6667	2.0000	72.8889	0.944444
25	2.6667	2.2500	72.0972	0.944444
25	2.6667	2.5000	71.0556	0.944444
25	2.6667	2.7500	69.7639	0.944444
25	2.6667	3.0000	68.2222	0.944444
25	2.6667	3.2500	66.4306	0.944444
25	2.6667	3.5000	64.3889	0.944444
25	2.6667	3.7500	62.0972	0.944444
25	2.6667	4.0000	59.5556	0.944444
25	2.6667	4.2500	56.7639	0.944444
25	2.6667	4.5000	53.7222	0.944444
25	2.6667	4.7500	50.4306	0.944444
25	2.6667	5.0000	46.8889	0.944444
25	2.6667	5.2500	43.0972	0.944444
25	2.6667	5.5000	39.0556	0.944444
25	2.6667	5.7500	34.7639	0.944444
25	2.6667	6.0000	30.2222	0.944444
25	3.0000	0.0000	69.0000	0.944444
25	3.0000	0.2500	70.3750	0.944444
25	3.0000	0.5000	71.5000	0.944444
25	3.0000	0.7500	72.3750	0.944444
25	3.0000	1.0000	73.0000	0.944444
25	3.0000	1.2500	73.3750	0.944444
25	3.0000	1.5000	73.5000	0.944444
25	3.0000	1.7500	73.3750	0.944444
25	3.0000	2.0000	73.0000	0.944444
25	3.0000	2.2500	72.3750	0.944444
25	3.0000	2.5000	71.5000	0.944444
25	3.0000	2.7500	70.3750	0.944444
25	3.0000	3.0000	69.0000	0.944444
25	3.0000	3.2500	67.3750	0.944444
25	3.0000	3.5000	65.5000	0.944444
25	3.0000	3.7500	63.3750	0.944444
25	3.0000	4.0000	61.0000	0.944444
25	3.0000	4.2500	58.3750	0.944444
25	3.0000	4.5000	55.5000	0.944444
25	3.0000	4.7500	52.3750	0.944444
25	3.0000	5.0000	49.0000	0.944444
25	3.0000	5.2500	45.3750	0.944444
25	3.0000	5.5000	41.5000	0.944444
25	3.0000	5.7500	37.3750	0.944444
25	3.0000	6.0000	33.0000	0.944444
25	3.3333	0.0000	67.5556	0.944444
25	3.3333	0.2500	69.0972	0.944444
25	3.3333	0.5000	70.3889	0.944444
25	3.3333	0.7500	71.4306	0.944444
25	3.3333	1.0000	72.2222	0.944444
25	3.3333	1.2500	72.7639	0.944444
25	3.3333	1.5000	73.0556	0.944444
25	3.3333	1.7500	73.0972	0.944444
25	3.3333	2.0000	72.8889	0.944444
25	3.3333	2.2500	72.4306	0.944444
25	3.3333	2.5000	71.7222	0.944444
25	3.3333	2.7500	70.7639	0.944444
25	3.3333	3.0000	69.5556	0.944444
25	3.3333	3.2500	68.0972	0.944444
25	3.3333	3.5000	66.3889	0.944444
25	3.3333	3.7500	64.4306	0.944444
25	3.3333	4.0000	62.2222	0.944444
25	3.3333	4.2500	59.7639	0.944444
25	3.3333	4.5000	57.0556	0.944444
25	3.3333	4.7500	54.0972	0.944444
25	3.3333	5.0000	50.8889	0.944444
25	3.3333	5.2500	47.4306	0.944444
25	3.3333	5.5000	43.7222	0.944444
25	3.3333	5.7500	39.7639	0.944444
25	3.3333	6.0000	35.5556	0.944444
25	3.6667	0.0000	65.8889	0.944444
25	3.6667	0.2500	67.5972	0.944444
25	3.6667	0.5000	69.0556	0.944444
25	3.6667	0.7500	70.2639	0.944444
25	3.6667	1.0000	71.2222	0.944444
25	3.6667	1.2500	71.9306	0.944444
25	3.6667	1.5000	72.3889	0.944444
25	3.6667	1.7500	72.5972	0.944444
25	3.6667	2.0000	72.5556	0.944444
25	3.6667	2.2500	72.2639	0.944444
25	3.6667	2.5000	71.7222	0.944444
25	3.6667	2.7500	70.9306	0.944444
25	3.6667	3.0000	69.8889	0.944444
25	3.6667	3.2500	68.5972	0.944444
25	3.6667	3.5000	67.0556	0.944444
25	3.6667	3.7500	65.2639	0.944444
25	3.6667	4.0000	63.2222	0.944444
25	3.6667	4.2500	60.9306	0.944444
25	3.6667	4.5000	58.3889	0.944444
25	3.6667	4.7500	55.5972	0.944444
25	3.6667	5.0000	52.5556	0.944444
25	3.6667	5.2500	49.2639	0.944444
25	3.6667	5.5000	45.7222	0.944444
25	3.6667	5.7500	41.9306	0.944444
25	3.6667	6.0000	37.8889	0.944444
25	4.0000	0.0000	64.0000	0.944444
25	4.0000	0.2500	65.8750	0.944444
25	4.0000	0.5000	67.5000	0.944444
25	4.0000	0.7500	68.8750	0.944444
25	4.0000	1.0000	70.0000	0.944444
25	4.0000	1.2500	70.8750	0.944444
25	4.0000	1.5000	71.5000	0.944444
25	4.0000	1.7500	71.8750	0.944444
25	4.0000	2.0000	72.0000	0.944444
25	4.0000	2.2500	71.8750	0.944444
25	4.0000	2.5000	71.5000	0.944444
25	4.0000	2.7500	70.8750	0.944444
25	4.0000	3.0000	70.0000	0.944444
25	4.0000	3.2500	68.8750	0.944444
25	4.0000	3.5000	67.5000	0.944444
25	4.0000	3.7500	65.8750	0.944444
25	4.0000	4.0000	64.0000	0.944444
25	4.0000	4.2500	61.8750	0.944444
25	4.0000	4.5000	59.5000	0.944444
25	4.0000	4.7500	56.8750	0.944444
25	4.0000	5.0000	54.0000	0.944444
25	4.0000	5.2500	50.8750	0.944444
25	4.0000	5.5000	47.5000	0.944444
25	4.0000	5.7500	43.8750	0.944444
25	4.0000	6.0000	40.0000	0.944444
25	4.3333	0.0000	61.8889	0.944444
25	4.3333	0.2500	63.9306	0.944444
25	4.3333	0.5000	65.7222	0.944444
25	4.3333	0.7500	67.2639	0.944444
25	4.3333	1.0000	68.5556	0.944444
25	4.3333	1.2500	69.5972	0.944444
25	4.3333	1.5000	70.3889	0.944444
25	4.3333	1.7500	70.9306	0.944444
25	4.3333	2.0000	71.2222	0.944444
25	4.3333	2.2500	71.2639	0.944444
25	4.3333	2.5000	71.0556	0.944444
25	4.3333	2.7500	70.5972	0.944444
25	4.3333	3.0000	69.8889	0.944444
25	4.3333	3.2500	68.9306	0.944444
25	4.3333	3.5000	67.7222	0.944444
25	4.3333	3.7500	66.2639	0.944444
25	4.3333	4.0000	64.5556	0.944444
25	4.3333	4.2500	62.5972	0.944444
25	4.3333	4.5000	60.3889	0.944444
25	4.3333	4.7500	57.9306	0.944444
25	4.3333	5.0000	55.2222	0.944444
25	4.3333	5.2500	52.2639	0.944444
25	4.3333	5.5000	49.0556	0.944444
25	4.3333	5.7500	45.5972	0.944444
25	4.3333	6.0000	41.8889	0.944444
25	4.6667	0.0000	59.5556	0.944444
25	4.6667	0.2500	61.7639	0.944444
25	4.6667	0.5000	63.7222	0.944444
25	4.6667	0.7500	65.4306	0.944444
25	4.6667	1.0000	66.8889	0.944444
25	4.6667	1.2500	68.0972	0.944444
25	4.6667	1.5000	69.0556	0.944444
25	4.6667	1.7500	69.7639	0.944444
25	4.6667	2.0000	70.2222	0.944444
25	4.6667	2.2500	70.4306	0.944444
25	4.6667	2.5000	70.3889	0.944444
25	4.6667	2.7500	70.0972	0.944444
25	4.6667	3.0000	69.5556	0.944444
25	4.6667	3.2500	68.7639	0.944444
25	4.6667	3.5000	67.7222	0.944444
25	4.6667	3.7500	66.4306	0.944444
25	4.6667	4.0000	64.8889	0.944444
25	4.6667	4.2500	63.0972	0.944444
25	4.6667	4.5000	61.0556	0.944444
25	4.6667	4.7500	58.7639	0.944444
25	4.6667	5.0000	56.2222	0.944444
25	4.6667	5.2500	53.4306	0.944444
25	4.6667	5.5000	50.3889	0.944444
25	4.6667	5.7500	47.0972	0.944444
25	4.6667	6.0000	43.5556	0.944444
25	5.0000	0.0000	57.0000	0.944444
25	5.0000	0.2500	59.3750	0.944444
25	5.0000	0.5000	61.5000	0.944444
25	5.0000	0.7500	63.3750	0.944444
25	5.0000	1.0000	65.0000	0.944444
25	5.0000	1.2500	66.3750	0.944444
25	5.0000	1.5000	67.5000	0.944444
25	5.0000	1.7500	68.3750	0.944444
25	5.0000	2.0000	69.0000	0.944444
25	5.0000	2.2500	69.3750	0.944444
25	5.0000	2.5000	69.5000	0.944444
25	5.0000	2.7500	69.3750	0.944444
25	5.0000	3.0000	69.0000	0.944444
25	5.0000	3.2500	68.3750	0.944444
25	5.0000	3.5000	67.5000	0.944444
25	5.0000	3.7500	66.3750	0.944444
25	5.0000	4.0000	65.0000	0.944444
25	5.0000	4.2500	63.3750	0.944444
25	5.0000	4.5000	61.5000	0.944444
25	5.0000	4.7500	59.3750	0.944444
25	5.0000	5.0000	57.0000	0.944444
25	5.0000	5.2500	54.3750	0.944444
25	5.0000	5.5000	51.5000	0.944444
25	5.0000	5.7500	48.3750	0.944444
25	5.0000	6.0000	45.0000	0.944444
25	5.3333	0.0000	54.2222	0.944444
25	5.3333	0.2500	56.7639	0.944444
25	5.3333	0.5000	59.0556	0.944444
25	5.3333	0.7500	61.0972	0.944444
25	5.3333	1.0000	62.8889	0.944444
25	5.3333	1.2500	64.4306	0.944444
25	5.3333	1.5000	65.7222	0.944444
25	5.3333	1.7500	66.7639	0.944444
25	5.3333	2.0000	67.5556	0.944444
25	5.3333	2.2500	68.0972	0.944444
25	5.3333	2.5000	68.3889	0.944444
25	5.3333	2.7500	68.4306	0.944444
25	5.3333	3.0000	68.2222	0.944444
25	5.3333	3.2500	67.7639	0.944444
25	5.3333	3.5000	67.0556	0.944444
25	5.3333	3.7500	66.0972	0.944444
25	5.3333	4.0000	64.8889	0.944444
25	5.3333	4.2500	63.4306	0.944444
25	5.3333	4.5000	61.7222	0.944444
25	5.3333	4.7500	59.7639	0.944444
25	5.3333	5.0000	57.5556	0.944444
25	5.3333	5.2500	55.0972	0.944444
25	5.3333	5.5000	52.3889	0.944444
25	5.3333	5.7500	49.4306	0.944444
25	5.3333	6.0000	46.2222	0.944444
25	5.6667	0.0000	51.2222	0.944444
25	5.6667	0.2500	53.9306	0.944444
25	5.6667	0.5000	56.3889	0.944444
25	5.6667	0.7500	58.5972	0.944444
25	5.6667	1.0000	60.5556	0.944444
25	5.6667	1.2500	62.2639	0.944444
25	5.6667	1.5000	63.7222	0.944444
25	5.6667	1.7500	64.9306	0.944444
25	5.6667	2.0000	65.8889	0.944444
25	5.6667	2.2500	66.5972	0.944444
25	5.6667	2.5000	67.0556	0.944444
25	5.6667	2.7500	67.2639	0.944444
25	5.6667	3.0000	67.2222	0.944444
25	5.6667	3.2500	66.9306	0.944444
25	5.6667	3.5000	66.3889	0.944444
25	5.6667	3.7500	65.5972	0.944444
25	5.6667	4.0000	64.5556	0.944444
25	5.6667	4.2500	63.2639	0.944444
25	5.6667	4.5000	61.7222	0.944444
25	5.6667	4.7500	59.9306	0.944444
25	5.6667	5.0000	57.8889	0.944444
25	5.6667	5.2500	55.5972	0.944444
25	5.6667	5.5000	53.0556	0.944444
25	5.6667	5.7500	50.2639	0.944444
25	5.6667	6.0000	47.2222	0.944444
25	6.0000	0.0000	48.0000	0.944444
25	6.0000	0.2500	50.8750	0.944444
25	6.0000	0.5000	53.5000	0.944444
25	6.0000	0.7500	55.8750	0.944444
25	6.0000	1.0000	58.0000	0.944444
25	6.0000	1.2500	59.8750	0.944444
25	6.0000	1.5000	61.5000	0.944444
25	6.0000	1.7500	62.8750	0.944444
25	6.0000	2.0000	64.0000	0.944444
25	6.0000	2.2500	64.8750	0.944444
25	6.0000	2.5000	65.5000	0.944444
25	6.0000	2.7500	65.8750	0.944444
25	6.0000	3.0000	66.0000	0.944444
25	6.0000	3.2500	65.8750	0.944444
25	6.0000	3.5000	65.5000	0.944444
25	6.0000	3.7500	64.8750	0.944444
25	6.0000	4.0000	64.0000	0.944444
25	6.0000	4.2500	62.8750	0.944444
25	6.0000	4.5000	61.5000	0.944444
25	6.0000	4.7500	59.8750	0.944444
25	6.0000	5.0000	58.0000	0.944444
25	6.0000	5.2500	55.8750	0.944444
25	6.0000	5.5000	53.5000	0.944444
25	6.0000	5.7500	50.8750	0.944444
25	6.0000	6.0000	48.0000	0.944444
25	6.3333	0.0000	44.5556	0.944444
25	6.3333	0.2500	47.5972	0.944444
25	6.3333	0.5000	50.3889	0.944444
25	6.3333	0.7500	52.9306	0.944444
25	6.3333	1.0000	55.2222	0.944444
25	6.3333	1.2500	57.2639	0.944444
25	6.3333	1.5000	59.0556	0.944444
25	6.3333	1.7500	60.5972	0.944444
25	6.3333	2.0000	61.8889	0.944444
25	6.3333	2.2500	62.9306	0.944444
25	6.3333	2.5000	63.7222	0.944444
25	6.3333	2.7500	64.2639	0.944444
25	6.3333	3.0000	64.5556	0.944444
25	6.3333	3.2500	64.5972	0.944444
25	6.3333	3.5000	64.3889	0.944444
25	6.3333	3.7500	63.9306	0.944444
25	6.3333	4.0000	63.2222	0.944444
25	6.3333	4.2500	62.2639	0.944444
25	6.3333	4.5000	61.0556	0.944444
25	6.3333	4.7500	59.5972	0.944444
25	6.3333	5.0000	57.8889	0.944444
25	6.3333	5.2500	55.9306	0.944444
25	6.3333	5.5000	53.7222	0.944444
25	6.3333	5.7500	51.2639	0.944444
25	6.3333	6.0000	48.5556	0.944444
25	6.6667	0.0000	40.8889	0.944444
25	6.6667	0.2500	44.0972	0.944444
25	6.6667	0.5000	47.0556	0.944444
25	6.6667	0.7500	49.7639	0.944444
25	6.6667	1.0000	52.2222	0.944444
25	6.6667	1.2500	54.4306	0.944444
25	6.6667	1.5000	56.3889	0.944444
25	6.6667	1.7500	58.0972	0.944444
25	6.6667	2.0000	59.5556	0.944444
25	6.6667	2.2500	60.7639	0.944444
25	6.6667	2.5000	61.7222	0.944444
25	6.6667	2.7500	62.4306	0.944444
25	6.6667	3.0000	62.8889	0.944444
25	6.6667	3.2500	63.0972	0.944444
25	6.6667	3.5000	63.0556	0.944444
25	6.6667	3.7500	62.7639	0.944444
25	6.6667	4.0000	62.2222	0.944444
25	6.6667	4.2500	61.4306	0.944444
25	6.6667	4.5000	60.3889	0.944444
25	6.6667	4.7500	59.0972	0.944444
25	6.6667	5.0000	57.5556	0.944444
25	6.6667	5.2500	55.7639	0.944444
25	6.6667	5.5000	53.7222	0.944444
25	6.6667	5.7500	51.4306	0.944444
25	6.6667	6.0000	48.8889	0.944444
25	7.0000	0.0000	37.0000	0.944444
25	7.0000	0.2500	40.3750	0.944444
25	7.0000	0.5000	43.5000	0.944444
25	7.0000	0.7500	46.3750	0.944444
25	7.0000	1.0000	49.0000	0.944444
25	7.0000	1.2500	51.3750	0.944444
25	7.0000	1.5000	53.5000	0.944444
25	7.0000	1.7500	55.3750	0.944444
25	7.0000	2.0000	57.0000	0.944444
25	7.0000	2.2500	58.3750	0.944444
25	7.0000	2.5000	59.5000	0.944444
25	7.0000	2.7500	60.3750	0.944444
25	7.0000	3.0000	61.0000	0.944444
25	7.0000	3.2500	61.3750	0.944444
25	7.0000	3.5000	61.5000	0.944444
25	7.0000	3.7500	61.3750	0.944444
25	7.0000	4.0000	61.0000	0.944444
25	7.0000	4.2500	60.3750	0.944444
25	7.0000	4.5000	59.5000	0.944444
25	7.0000	4.7500	58.3750	0.944444
25	7.0000	5.0000	57.0000	0.944444
25	7.0000	5.2500	55.3750	0.944444
25	7.0000	5.5000	53.5000	0.944444
25	7.0000	5.7500	51.3750	0.944444
25	7.0000	6.0000	49.0000	0.944444
25	7.3333	0.0000	32.8889	0.944444
25	7.3333	0.2500	36.4306	0.944444
25	7.3333	0.5000	39.7222	0.944444
25	7.3333	0.7500	42.7639	0.944444
25	7.3333	1.0000	45.5556	0.944444
25	7.3333	1.2500	48.0972	0.944444
25	7.3333	1.5000	50.3889	0.944444
25	7.3333	1.7500	52.4306	0.944444
25	7.3333	2.0000	54.2222	0.944444
25	7.3333	2.2500	55.7639	0.944444
25	7.3333	2.5000	57.0556	0.944444
25	7.3333	2.7500	58.0972	0.944444
25	7.3333	3.0000	58.8889	0.944444
25	7.3333	3.2500	59.4306	0.944444
25	7.3333	3.5000	59.7222	0.944444
25	7.3333	3.7500	59.7639	0.944444
25	7.3333	4.0000	59.5556	0.944444
25	7.3333	4.2500	59.0972	0.944444
25	7.3333	4.5000	58.3889	0.944444
25	7.3333	4.7500	57.4306	0.944444
25	7.3333	5.0000	56.2222	0.944444
25	7.3333	5.2500	54.7639	0.944444
25	7.3333	5.5000	53.0556	0.944444
25	7.3333	5.7500	51.0972	0.944444
25	7.3333	6.0000	48.8889	0.944444
25	7.6667	0.0000	28.5556	0.944444
25	7.6667	0.2500	32.2639	0.944444
25	7.6667	0.5000	35.7222	0.944444
25	7.6667	0.7500	38.9306	0.944444
25	7.6667	1.0000	41.8889	0.944444
25	7.6667	1.2500	44.5972	0.944444
25	7.6667	1.5000	47.0556	0.944444
25	7.6667	1.7500	49.2639	0.944444
25	7.6667	2.0000	51.2222	0.944444
25	7.6667	2.2500	52.9306	0.944444
25	7.6667	2.5000	54.3889	0.944444
25	7.6667	2.7500	55.5972	0.944444
25	7.6667	3.0000	56.5556	0.944444
25	7.6667	3.2500	57.2639	0.944444
25	7.6667	3.5000	57.7222	0.944444
25	7.6667	3.7500	57.9306	0.944444
25	7.6667	4.0000	57.8889	0.944444
25	7.6667	4.2500	57.5972	0.944444
25	7.6667	4.5000	57.0556	0.944444
25	7.6667	4.7500	56.2639	0.944444
25	7.6667	5.0000	55.2222	0.944444
25	7.6667	5.2500	53.9306	0.944444
25	7.6667	5.5000	52.3889	0.944444
25	7.6667	5.7500	50.5972	0.944444
25	7.6667	6.0000	48.5556	0.944444
25	8.0000	0.0000	24.0000	0.944444
25	8.0000	0.2500	27.8750	0.944444
25	8.0000	0.5000	31.5000	0.944444
25	8.0000	0.7500	34.8750	0.944444
25	8.0000	1.0000	38.0000	0.944444
25	8.0000	1.2500	40.8750	0.944444
25	8.0000	1.5000	43.5000	0.944444
25	8.0000	1.7500	45.8750	0.944444
25	8.0000	2.0000	48.0000	0.944444
25	8.0000	2.2500	49.8750	0.944444
25	8.0000	2.5000	51.5000	0.944444
25	8.0000	2.7500	52.8750	0.944444
25	8.0000	3.0000	54.0000	0.944444
25	8.0000	3.2500	54.8750	0.944444
25	8.0000	3.5000	55.5000	0.944444
25	8.0000	3.7500	55.8750	0.944444
25	8.0000	4.0000	56.0000	0.944444
25	8.0000	4.2500	55.8750	0.944444
25	8.0000	4.5000	55.5000	0.944444
25	8.0000	4.7500	54.8750	0.944444
25	8.0000	5.0000	54.0000	0.944444
25	8.0000	5.2500	52.8750	0.944444
25	8.0000	5.5000	51.5000	0.944444
25	8.0000	5.7500	49.8750	0.944444
25	8.0000	6.0000	48.0000	0.944444
31	0.0000	0.0000	72.0000	0.755556
31	0.0000	0.2000	71.9200	0.755556
31	0.0000	0.4000	71.6800	0.755556
31	0.0000	0.6000	71.2800	0.755556
31	0.0000	0.8000	70.7200	0.755556
31	0.0000	1.0000	70.0000	0.755556
31	0.0000	1.2000	69.1200	0.755556
31	0.0000	1.4000	68.0800	0.755556
31	0.0000	1.6000	66.8800	0.755556
31	0.0000	1.8000	65.5200	0.755556
31	0.0000	2.0000	64.0000	0.755556
31	0.0000	2.2000	62.3200	0.755556
31	0.0000	2.4000	60.4800	0.755556
31	0.0000	2.6000	58.4800	0.755556
31	0.0000	2.8000	56.3200	0.755556
31	0.0000	3.0000	54.0000	0.755556
31	0.0000	3.2000	51.5200	0.755556
31	0.0000	3.4000	48.8800	0.755556
31	0.0000	3.6000	46.0800	0.755556
31	0.0000	3.8000	43.1200	0.755556
31	0.0000	4.0000	40.0000	0.755556
31	0.0000	4.2000	36.7200	0.755556
31	0.0000	4.4000	33.2800	0.755556
31	0.0000	4.6000	29.6800	0.755556
31	0.0000	4.8000	25.9200	0.755556
31	0.0000	5.0000	22.0000	0.755556
31	0.0000	5.2000	17.9200	0.755556
31	0.0000	5.4000	13.6800	0.755556
31	0.0000	5.6000	9.2800	0.755556
31	0.0000	5.8000	4.7200	0.755556
31	0.0000	6.0000	0.0000	0.755556
31	0.2667	0.0000	72.4622	0.755556
31	0.2667	0.2000	72.4889	0.755556
31	0.2667	0.4000	72.3556	0.755556
31	0.2667	0.6000	72.0622	0.755556
31	0.2667	0.8000	71.6089	0.755556
31	0.2667	1.0000	70.9956	0.755556
31	0.2667	1.2000	70.2222	0.755556
31	0.2667	1.4000	69.2889	0.755556
31	0.2667	1.6000	68.1956	0.755556
31	0.2667	1.8000	66.9422	0.755556
31	0.2667	2.0000	65.5289	0.755556
31	0.2667	2.2000	63.9556	0.755556
31	0.2667	2.4000	62.2222	0.755556
31	0.2667	2.6000	60.3289	0.755556
31	0.2667	2.8000	58.2756	0.755556
31	0.2667	3.0000	56.0622	0.755556
31	0.2667	3.2000	53.6889	0.755556
31	0.2667	3.4000	51.1556	0.755556
31	0.2667	3.6000	48.4622	0.755556
31	0.2667	3.8000	45.6089	0.755556
31	0.2667	4.0000	42.5956	0.755556
31	0.2667	4.2000	39.4222	0.755556
31	0.2667	4.4000	36.0889	0.755556
31	0.2667	4.6000	32.5956	0.755556
31	0.2667	4.8000	28.9422	0.755556
31	0.2667	5.0000	25.1289	0.755556
31	0.2667	5.2000	21.1556	0.755556
31	0.2667	5.4000	17.0222	0.755556
31	0.2667	5.6000	12.7289	0.755556
31	0.2667	5.8000	8.2756	0.755556
